Quote Date,Quote ID,Quote Number,Quote Status,Customer ID,Branch Name,Expiry Date,PurchaseOrder,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Entity Discount Percent,Is Inclusive Tax,SubTotal,Total,Adjustment,Notes,Terms & Conditions,Customer Name,Place of Supply,Place of Supply(With State Code),GST Treatment,GST Identification Number (GSTIN),Is Export Without LUT/Bond,Tax Collected From Customer,Project Name,Project ID,Sales person,Billing Address,Billing City,Billing State,Billing Country,Billing Code,Billing Fax,Template Name,Adjustment Description,Shipping Address,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Source,Reference ID,Last Sync Time,TCS Amount,Entity Discount Amount,TDS Name,TDS Section Code,TDS Section,TDS Percentage,TDS Amount,TCS Tax Name,TCS Percentage,Nature Of Collection,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Shipping Charge Tax Name,Shipping Charge Tax %,Shipping Charge Tax Type,Shipping Charge Tax Exemption Code,Shipping Charge SAC Code,Item Name,Item Desc,HSN/SAC,Quantity,Discount,Discount Amount,Item Tax Amount,Item Total,MRP,Is Tax Calculated on Label Price,Product ID,Account,SKU,UPC,MPN,EAN,ISBN,Usage unit,Item Price,Supply Type,Tax ID,Item Tax,Item Tax %,Item Tax Type,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,CGST Rate %,SGST Rate %,IGST Rate %,CESS Rate %,CGST(FCY),SGST(FCY),IGST(FCY),CESS(FCY),CGST,SGST,IGST,CESS,Item Tax Exemption Reason,Item Type,Loaction,Kit Combo Item Name,Item.CF.No of pcs in Master carton
2020-08-06,99381000001205707,EST011,sent,99381000000014010,Cochin,,,INR,1.00,entity_level,true,0.00,false,6080.00,6080.00,0.00,Looking forward for your business.,This is an estimate of the machines stamping plates of the invoice YS926,SOUTHERN SCALE SERVICES,32,32-Kerala,business_gst,32AANFS5802P1ZR,NO,NO,,,,SOUTHERN SCALE SERVICES,"ENGLISH CHURCH ROAD, PALAKKAD",KERALA,INDIA,678014,,Standard Template,Adjustment,SOUTHERN SCALE SERVICES,"ENGLISH CHURCH ROAD, PALAKKAD",KERALA,INDIA,678014,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH13864 To TH13871,998729,8.00,0.00,0.0,0.00,2680.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-06,99381000001215243,EST012,sent,99381000000575003,Cochin,,,INR,1.00,entity_level,true,0.00,false,3350.00,3350.00,0.00,Looking forward for your business.,,YESWEIGH TECHNOLOGIES PRIVATE LIMITED,32,32-Kerala,business_gst,32AABCY1984H1Z9,NO,NO,,,,"1ST FLOOR, No47/2170,
DOWN TOWN Complex,
Mangalore road,TALAP",kannur,Kerala,India,670002,,Standard Template,Adjustment,"1ST FLOOR, No47/2170,
DOWN TOWN Complex,
Mangalore road,TALAP",kannur,Kerala,India,670002,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH13872 To TH13881,998729,10.00,0.00,0.0,0.00,3350.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-06,99381000001215735,EST013,sent,99381000000084733,Cochin,,,INR,1.00,entity_level,true,0.00,false,22880.00,22880.00,0.00,Looking forward for your business.,This is an estimate of the machines stamping plates of the invoice YS909 & YS956,ELMASS SYSTEMS & SERVICES,32,32-Kerala,business_gst,32AACFE8918M1Z7,NO,NO,,,,"70/1955 /old 44/2214A5, Martin Eva Holy Tuesday Shopping Mall,
Banerji Road, Mathrubhoomi Jn.",Ernakulam,Kerala,India,682017,,Standard Template,Adjustment,"Souhruda Lane
Lissie Hospital Road",Ernakulam,Kerala,India,682018,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 20 KG,Serial No:TH13660 To TH13699,998729,40.00,0.00,0.0,0.00,6800.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,170.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-06,99381000001215735,EST013,sent,99381000000084733,Cochin,,,INR,1.00,entity_level,true,0.00,false,22880.00,22880.00,0.00,Looking forward for your business.,This is an estimate of the machines stamping plates of the invoice YS909 & YS956,ELMASS SYSTEMS & SERVICES,32,32-Kerala,business_gst,32AACFE8918M1Z7,NO,NO,,,,"70/1955 /old 44/2214A5, Martin Eva Holy Tuesday Shopping Mall,
Banerji Road, Mathrubhoomi Jn.",Ernakulam,Kerala,India,682017,,Standard Template,Adjustment,"Souhruda Lane
Lissie Hospital Road",Ernakulam,Kerala,India,682018,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH13882 To TH13929,998729,48.00,0.00,0.0,0.00,16080.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-11,99381000001230432,EST015,sent,99381000000017088,Cochin,,,INR,1.00,entity_level,true,0.00,false,5230.00,5230.00,0.00,Looking forward for your business.,This is an estimate of the  machines stamping plates of the invoice YS938,ALFA SYSTEMS-CHALAKKUDY,32,32-Kerala,business_gst,32BSHPK8953L1Z8,NO,NO,,,,"6/721B, Murikkingal Road, Pallikunnu,
Kodaly,",THRISSUR,KERALA,India,680699,,Standard Template,Adjustment,"6/721B, Murikkingal Road,
Pallikkunnu, Koday",THRISSUR,KERALA,India,680699,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 20 KG,Serial No:TH13700 To TH13714,998729,15.00,0.00,0.0,0.00,2550.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,170.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-11,99381000001230432,EST015,sent,99381000000017088,Cochin,,,INR,1.00,entity_level,true,0.00,false,5230.00,5230.00,0.00,Looking forward for your business.,This is an estimate of the  machines stamping plates of the invoice YS938,ALFA SYSTEMS-CHALAKKUDY,32,32-Kerala,business_gst,32BSHPK8953L1Z8,NO,NO,,,,"6/721B, Murikkingal Road, Pallikunnu,
Kodaly,",THRISSUR,KERALA,India,680699,,Standard Template,Adjustment,"6/721B, Murikkingal Road,
Pallikkunnu, Koday",THRISSUR,KERALA,India,680699,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH13930 To TH13937,998729,8.00,0.00,0.0,0.00,2680.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-12,99381000001241157,EST016,sent,99381000000231096,Cochin,,,INR,1.00,entity_level,true,0.00,false,5050.00,5050.00,0.00,Looking forward for your business.,,Victory Scales,32,32-Kerala,business_gst,32AAAAV1247P1ZC,NO,NO,,,,"M/s Victory Scales
CSI Ascension Square, Below ICICI Bank","Kottayam,",Kerala,India,686002,,Standard Template,Adjustment,"M/s Victory Scales
CSI Ascension Square, Below ICICI Bank","Kottayam,",Kerala,India,686002,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 20 KG,Serial No:TH13715 To TH13724,998729,10.00,0.00,0.0,0.00,1700.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,170.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-12,99381000001241157,EST016,sent,99381000000231096,Cochin,,,INR,1.00,entity_level,true,0.00,false,5050.00,5050.00,0.00,Looking forward for your business.,,Victory Scales,32,32-Kerala,business_gst,32AAAAV1247P1ZC,NO,NO,,,,"M/s Victory Scales
CSI Ascension Square, Below ICICI Bank","Kottayam,",Kerala,India,686002,,Standard Template,Adjustment,"M/s Victory Scales
CSI Ascension Square, Below ICICI Bank","Kottayam,",Kerala,India,686002,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH13938 To TH13947,998729,10.00,0.00,0.0,0.00,3350.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-13,99381000001244021,EST017,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,19690.00,19690.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 30 kg,Serial No:TH14394 To TH14423,998729,20.00,0.00,0.0,0.00,6700.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-13,99381000001244021,EST017,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,19690.00,19690.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 300kg,Serial No:TG11799 & TG11800,998729,2.00,0.00,0.0,0.00,830.00,,FALSE,99381000000548525,Sales,SF300,,,,,nos,415.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-13,99381000001244021,EST017,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,19690.00,19690.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 100Kg,Serial No:TH14494 & TH14495,998729,2.00,0.00,0.0,0.00,670.00,,FALSE,99381000000663063,Sales,SF100,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-13,99381000001244021,EST017,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,19690.00,19690.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 200Kg,Serial No:TH14509 To TH14512,998729,4.00,0.00,0.0,0.00,1340.00,,FALSE,99381000000548508,Sales,SF200,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-13,99381000001244021,EST017,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,19690.00,19690.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH13948 To TH13957,998729,10.00,0.00,0.0,0.00,3350.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-13,99381000001244021,EST017,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,19690.00,19690.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 20 KG,Serial No:TH13725 To TH13764,998729,40.00,0.00,0.0,0.00,6800.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,170.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-13,99381000001247397,EST018,sent,99381000000231096,Cochin,,,INR,1.00,entity_level,true,0.00,false,4355.00,4355.00,0.00,Looking forward for your business.,,Victory Scales,32,32-Kerala,business_gst,32AAAAV1247P1ZC,NO,NO,,,,"M/s Victory Scales
CSI Ascension Square, Below ICICI Bank","Kottayam,",Kerala,India,686002,,Standard Template,Adjustment,"M/s Victory Scales
CSI Ascension Square, Below ICICI Bank","Kottayam,",Kerala,India,686002,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 30 kg,Serial No:TH14478 To TH14487,998729,10.00,0.00,0.0,0.00,3350.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-13,99381000001247397,EST018,sent,99381000000231096,Cochin,,,INR,1.00,entity_level,true,0.00,false,4355.00,4355.00,0.00,Looking forward for your business.,,Victory Scales,32,32-Kerala,business_gst,32AAAAV1247P1ZC,NO,NO,,,,"M/s Victory Scales
CSI Ascension Square, Below ICICI Bank","Kottayam,",Kerala,India,686002,,Standard Template,Adjustment,"M/s Victory Scales
CSI Ascension Square, Below ICICI Bank","Kottayam,",Kerala,India,686002,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 200Kg,Serial No:TH14516 To TH14518,998729,3.00,0.00,0.0,0.00,1005.00,,FALSE,99381000000548508,Sales,SF200,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-13,99381000001247421,EST019,sent,99381000000151001,Cochin,,,INR,1.00,entity_level,true,0.00,false,1340.00,1340.00,0.00,Looking forward for your business.,,Dynamic Enterprises,32,32-Kerala,business_gst,32ATJPS7075B1ZN,NO,NO,,,,XIV/217C SUNRISE BUILDING,THRISSUR,Kerala,India,680121,,Standard Template,Adjustment,XIV/217 C SUNRISE BUILDING,THRISSUR,Kerala,India,680121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 30 kg,Serial No:TH14464 To TH14467,998729,4.00,0.00,0.0,0.00,1340.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-17,99381000001265001,EST020,sent,99381000001137001,Cochin,,,INR,1.00,entity_level,true,0.00,false,11750.00,11750.00,0.00,Looking forward for your business.,,AMANA INSTRUMENTS,32,32-Kerala,business_gst,32AVVPA5492J1Z7,NO,NO,,,,"Mukkam Road,
Pathanapuram",Malappuram,Kerala,India,673639,,Standard Template,Adjustment,"Mukkam Road,
Pathanapuram",Malappuram,Kerala,India,673639,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 20 KG,"Serial No:TG11641 To TG11644
                TG11665 To TG11670",998729,10.00,0.00,0.0,0.00,1700.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,170.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-17,99381000001265001,EST020,sent,99381000001137001,Cochin,,,INR,1.00,entity_level,true,0.00,false,11750.00,11750.00,0.00,Looking forward for your business.,,AMANA INSTRUMENTS,32,32-Kerala,business_gst,32AVVPA5492J1Z7,NO,NO,,,,"Mukkam Road,
Pathanapuram",Malappuram,Kerala,India,673639,,Standard Template,Adjustment,"Mukkam Road,
Pathanapuram",Malappuram,Kerala,India,673639,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH13958 To TH13987,998729,30.00,0.00,0.0,0.00,10050.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-17,99381000001265327,EST021,sent,99381000000014010,Cochin,,,INR,1.00,entity_level,true,0.00,false,850.00,850.00,0.00,Looking forward for your business.,This is an estimate of the machines stamping plates of the invoice YS...,SOUTHERN SCALE SERVICES,32,32-Kerala,business_gst,32AANFS5802P1ZR,NO,NO,,,,SOUTHERN SCALE SERVICES,"ENGLISH CHURCH ROAD, PALAKKAD",KERALA,INDIA,678014,,Standard Template,Adjustment,SOUTHERN SCALE SERVICES,"ENGLISH CHURCH ROAD, PALAKKAD",KERALA,INDIA,678014,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 20 KG,Serial No:TG11636 To TG11640,998729,5.00,0.00,0.0,0.00,850.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,170.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-17,99381000001265349,EST022,sent,99381000000575003,Cochin,,,INR,1.00,entity_level,true,0.00,false,3350.00,3350.00,0.00,Looking forward for your business.,,YESWEIGH TECHNOLOGIES PRIVATE LIMITED,32,32-Kerala,business_gst,32AABCY1984H1Z9,NO,NO,,,,"1ST FLOOR, No47/2170,
DOWN TOWN Complex,
Mangalore road,TALAP",kannur,Kerala,India,670002,,Standard Template,Adjustment,"1ST FLOOR, No47/2170,
DOWN TOWN Complex,
Mangalore road,TALAP",kannur,Kerala,India,670002,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 30 kg,Serial No:TH14468 To TH14477,998729,10.00,0.00,0.0,0.00,3350.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-17,99381000001265439,EST023,sent,99381000000084733,Cochin,,,INR,1.00,entity_level,true,0.00,false,8710.00,8710.00,0.00,Looking forward for your business.,,ELMASS SYSTEMS & SERVICES,32,32-Kerala,business_gst,32AACFE8918M1Z7,NO,NO,,,,"70/1955 /old 44/2214A5, Martin Eva Holy Tuesday Shopping Mall,
Banerji Road, Mathrubhoomi Jn.",Ernakulam,Kerala,India,682017,,Standard Template,Adjustment,"Souhruda Lane
Lissie Hospital Road",Ernakulam,Kerala,India,682018,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 30 kg,Serial No:TH14424 To TH14443,998729,20.00,0.00,0.0,0.00,6700.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-17,99381000001265439,EST023,sent,99381000000084733,Cochin,,,INR,1.00,entity_level,true,0.00,false,8710.00,8710.00,0.00,Looking forward for your business.,,ELMASS SYSTEMS & SERVICES,32,32-Kerala,business_gst,32AACFE8918M1Z7,NO,NO,,,,"70/1955 /old 44/2214A5, Martin Eva Holy Tuesday Shopping Mall,
Banerji Road, Mathrubhoomi Jn.",Ernakulam,Kerala,India,682017,,Standard Template,Adjustment,"Souhruda Lane
Lissie Hospital Road",Ernakulam,Kerala,India,682018,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 100Kg,Serial No:TH14501 To TH14503,998729,3.00,0.00,0.0,0.00,1005.00,,FALSE,99381000000663063,Sales,SF100,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-17,99381000001265439,EST023,sent,99381000000084733,Cochin,,,INR,1.00,entity_level,true,0.00,false,8710.00,8710.00,0.00,Looking forward for your business.,,ELMASS SYSTEMS & SERVICES,32,32-Kerala,business_gst,32AACFE8918M1Z7,NO,NO,,,,"70/1955 /old 44/2214A5, Martin Eva Holy Tuesday Shopping Mall,
Banerji Road, Mathrubhoomi Jn.",Ernakulam,Kerala,India,682017,,Standard Template,Adjustment,"Souhruda Lane
Lissie Hospital Road",Ernakulam,Kerala,India,682018,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 200Kg,Serial No:TH14513 To TH14515,998729,3.00,0.00,0.0,0.00,1005.00,,FALSE,99381000000548508,Sales,SF200,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-18,99381000001273353,EST024,sent,99381000000643560,Cochin,,,INR,1.00,entity_level,true,0.00,false,5425.00,5425.00,0.00,Looking forward for your business.,,SPIDER TECHNO SOFT,32,32-Kerala,business_gst,32ANEPM6767D1Z1,NO,NO,,,,,,,India,682020,,Standard Template,Adjustment,,Ernakulam,KERALA,,  682020,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 30 kg,"Serial No:TH14488 To TH14493
                TH14713 To TH14716",998729,10.00,0.00,0.0,0.00,3350.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-18,99381000001273353,EST024,sent,99381000000643560,Cochin,,,INR,1.00,entity_level,true,0.00,false,5425.00,5425.00,0.00,Looking forward for your business.,,SPIDER TECHNO SOFT,32,32-Kerala,business_gst,32ANEPM6767D1Z1,NO,NO,,,,,,,India,682020,,Standard Template,Adjustment,,Ernakulam,KERALA,,  682020,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 300kg,,998729,5.00,0.00,0.0,0.00,2075.00,,FALSE,99381000000548525,Sales,SF300,,,,,nos,415.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-18,99381000001273737,EST025,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,3765.00,3765.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH13988 To TH13997,998729,10.00,0.00,0.0,0.00,3350.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-18,99381000001273737,EST025,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,3765.00,3765.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 300kg,Serial No:TG11801,998729,1.00,0.00,0.0,0.00,415.00,,FALSE,99381000000548525,Sales,SF300,,,,,nos,415.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-08-19,99381000001275966,EST026,sent,99381000000575003,Cochin,,,INR,1.00,entity_level,true,0.00,false,5050.00,5050.00,0.00,Looking forward for your business.,,YESWEIGH TECHNOLOGIES PRIVATE LIMITED,32,32-Kerala,business_gst,32AABCY1984H1Z9,NO,NO,,,,"1ST FLOOR, No47/2170,
DOWN TOWN Complex,
Mangalore road,TALAP",kannur,Kerala,India,670002,,Standard Template,Adjustment,"1ST FLOOR, No47/2170,
DOWN TOWN Complex,
Mangalore road,TALAP",kannur,Kerala,India,670002,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 20 KG,Serial No:TH14369 To TH14378,998729,10.00,0.00,0.0,0.00,1700.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,170.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
